Datum;Tag;Linie;Ri;AbZeit;FahrtAbHstName;AnZeit;FahrtAnHstName;PlaetzeIst;StehplaetzeIst;SitzplaetzeIst;AnZeit Soll;AbZeit Soll;AnZeit;AbZeit;HstName(Fpl);Hst;Einsteiger;Aussteiger;Besetzung;Auslastung
15.09.2025;Mo;U2;1;12:04;Bad Homburg v.d.H.-Gonzenheim (U);12:36;Südbahnhof;184;136;48;12:32;12:32;12:37:02;12:37:22;Willy-Brandt-Platz;synthetic:de:06412:4:22:2;3;6;32;17,39%
15.09.2025;Mo;U2;1;12:04;Bad Homburg v.d.H.-Gonzenheim (U);12:36;Südbahnhof;184;136;48;12:34;12:34;12:38:58;12:39:15;Schweizer Platz;synthetic:de:06412:921:1:2;6;3;35;19,02%
15.09.2025;Mo;U2;1;12:04;Bad Homburg v.d.H.-Gonzenheim (U);12:36;Südbahnhof;184;136;48;12:36;12:36;12:41:00;12:41:00;Südbahnhof;synthetic:de:06412:912:7:11;0;35;0;0,00%
15.09.2025;Mo;U2;1;12:04;Bad Homburg v.d.H.-Gonzenheim (U);12:36;Südbahnhof;184;136;48;12:36;12:36;12:41:00;12:41:00;ausfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:04;17:04;17:04:30;17:04:30;einfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:04;17:04;17:04:30;17:04:46;Bad Homburg v.d.H.-Gonzenheim (U);synthetic:de:06434:4397:3:3;26;0;26;7,07%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:05;17:05;17:05:56;17:06:09;Bad Homburg v.d.H.-Ober-Eschbach (U);synthetic:de:06434:2312:1:1;17;7;36;9,78%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:08;17:08;17:09:17;17:09:27;Nieder-Eschbach;synthetic:de:06412:2398:2:2;34;4;66;17,93%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:11;17:11;17:12:25;17:12:33;Bonames Mitte;synthetic:de:06412:1352:2:2;21;9;78;21,20%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:12;17:12;17:13:21;17:13:33;Kalbach;synthetic:de:06412:1351:2:2;26;10;94;25,54%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:15;17:15;17:16:18;17:16:32;Riedwiese/Mertonviertel;synthetic:de:06412:1349:2:2;24;31;87;23,64%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:16;17:16;17:17:20;17:17:36;Sandelmühle;synthetic:de:06412:1348:2:2;17;25;79;21,47%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:18;17:18;17:19:43;17:19:57;Heddernheim;synthetic:de:06412:1317:22:3;30;29;80;21,74%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:20;17:20;17:22:02;17:22:20;Weißer Stein;synthetic:de:06412:1312:22:2;34;31;83;22,55%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:21;17:21;17:23:08;17:23:23;Lindenbaum;synthetic:de:06412:1311:2:2;33;28;88;23,91%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:22;17:22;17:24:27;17:24:35;Hügelstraße;synthetic:de:06412:1304:2:2;41;34;95;25,82%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:23;17:23;17:25:50;17:25:58;Fritz-Tarnow-Straße;synthetic:de:06412:1303:2:2;32;19;108;29,35%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:25;17:25;17:28:00;17:28:17;Dornbusch;synthetic:de:06412:1301:22:22;32;24;116;31,52%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:27;17:27;17:30:11;17:30:19;Miquel-/Adickesallee;synthetic:de:06412:404:6:5;29;23;122;33,15%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:28;17:28;17:31:35;17:31:45;Holzhausenstraße;synthetic:de:06412:403:4:4;21;29;114;30,98%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:29;17:29;17:32:39;17:32:55;Grüneburgweg;synthetic:de:06412:402:2:2;39;16;137;37,23%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:30;17:30;17:33:46;17:34:06;Eschenheimer Tor;synthetic:de:06412:401:2:2;29;34;132;35,87%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:31;17:31;17:34:54;17:35:07;Hauptwache;synthetic:de:06412:1:22:4;38;47;123;33,42%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:32;17:32;17:36:13;17:36:33;Willy-Brandt-Platz;synthetic:de:06412:4:22:2;38;16;145;39,40%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:34;17:34;17:38:12;17:38:19;Schweizer Platz;synthetic:de:06412:921:1:2;36;54;127;34,51%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:36;17:36;17:40:07;17:40:07;Südbahnhof;synthetic:de:06412:912:7:11;0;127;0;0,00%
15.09.2025;Mo;U2;1;17:04;Bad Homburg v.d.H.-Gonzenheim (U);17:36;Südbahnhof;368;272;96;17:36;17:36;17:40:07;17:40:07;ausfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:02;07:02;07:03:54;07:03:54;einfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:02;07:02;07:03:54;07:04:08;Südbahnhof;synthetic:de:06412:912:7:10;30;0;30;8,15%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:03;07:03;07:05:12;07:05:32;Schweizer Platz;synthetic:de:06412:921:1:1;28;9;49;13,32%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:04;07:04;07:06:20;07:06:35;Willy-Brandt-Platz;synthetic:de:06412:4:21:1;21;9;61;16,58%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:06;07:06;07:08:11;07:08:23;Hauptwache;synthetic:de:06412:1:21:3;30;9;82;22,28%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:07;07:07;07:09:35;07:09:50;Eschenheimer Tor;synthetic:de:06412:401:1:1;36;27;91;24,73%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:08;07:08;07:10:50;07:10:58;Grüneburgweg;synthetic:de:06412:402:1:1;28;32;87;23,64%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:09;07:09;07:11:55;07:12:05;Holzhausenstraße;synthetic:de:06412:403:3:3;34;33;88;23,91%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:10;07:10;07:12:53;07:13:03;Miquel-/Adickesallee;synthetic:de:06412:404:5:1;43;33;98;26,63%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:11;07:11;07:13:54;07:14:02;Dornbusch;synthetic:de:06412:1301:21:21;14;35;77;20,92%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:13;07:13;07:16:10;07:16:21;Fritz-Tarnow-Straße;synthetic:de:06412:1303:1:1;17;9;85;23,10%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:14;07:14;07:17:34;07:17:47;Hügelstraße;synthetic:de:06412:1304:1:1;33;21;97;26,36%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:15;07:15;07:18:40;07:18:54;Lindenbaum;synthetic:de:06412:1311:1:1;36;36;97;26,36%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:17;07:17;07:20:38;07:20:50;Weißer Stein;synthetic:de:06412:1312:21:1;24;19;102;27,72%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:19;07:19;07:22:38;07:22:50;Heddernheim;synthetic:de:06412:1317:23:2;28;14;116;31,52%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:20;07:20;07:23:40;07:23:50;Sandelmühle;synthetic:de:06412:1348:1:1;48;29;135;36,68%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:22;07:22;07:26:08;07:26:16;Riedwiese/Mertonviertel;synthetic:de:06412:1349:1:1;17;26;126;34,24%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:24;07:24;07:28:07;07:28:15;Kalbach;synthetic:de:06412:1351:1:1;37;30;133;36,14%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:25;07:25;07:29:15;07:29:29;Bonames Mitte;synthetic:de:06412:1352:1:1;23;26;130;35,33%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:28;07:28;07:32:14;07:32:20;Nieder-Eschbach;synthetic:de:06412:2398:1:1;22;46;106;28,80%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:31;07:31;07:35:23;07:35:37;Bad Homburg v.d.H.-Ober-Eschbach (U);synthetic:de:06434:2312:2:2;33;18;121;32,88%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:33;07:33;07:37:29;07:37:29;Bad Homburg v.d.H.-Gonzenheim (U);synthetic:de:06434:4397:3:3;0;121;0;0,00%
15.09.2025;Mo;U2;2;07:02;Südbahnhof;07:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;07:33;07:33;07:37:29;07:37:29;ausfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:02;12:02;12:02:02;12:02:02;einfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:02;12:02;12:02:02;12:02:20;Südbahnhof;synthetic:de:06412:912:7:10;9;0;9;4,89%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:03;12:03;12:03:29;12:03:38;Schweizer Platz;synthetic:de:06412:921:1:1;9;3;15;8,15%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:04;12:04;12:04:26;12:04:39;Willy-Brandt-Platz;synthetic:de:06412:4:21:1;7;3;19;10,33%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:06;12:06;12:06:37;12:06:46;Hauptwache;synthetic:de:06412:1:21:3;11;7;23;12,50%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:07;12:07;12:07:49;12:07:55;Eschenheimer Tor;synthetic:de:06412:401:1:1;9;3;29;15,76%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:08;12:08;12:08:43;12:09:02;Grüneburgweg;synthetic:de:06412:402:1:1;11;7;33;17,93%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:09;12:09;12:09:50;12:10:02;Holzhausenstraße;synthetic:de:06412:403:3:3;6;8;31;16,85%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:10;12:10;12:10:50;12:11:00;Miquel-/Adickesallee;synthetic:de:06412:404:5:1;15;8;38;20,65%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:11;12:11;12:12:20;12:12:39;Dornbusch;synthetic:de:06412:1301:21:21;10;7;41;22,28%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:13;12:13;12:14:49;12:14:55;Fritz-Tarnow-Straße;synthetic:de:06412:1303:1:1;10;11;40;21,74%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:14;12:14;12:16:05;12:16:15;Hügelstraße;synthetic:de:06412:1304:1:1;6;7;39;21,20%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:15;12:15;12:17:03;12:17:15;Lindenbaum;synthetic:de:06412:1311:1:1;5;8;36;19,57%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:17;12:17;12:19:29;12:19:34;Weißer Stein;synthetic:de:06412:1312:21:1;13;13;36;19,57%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:19;12:19;12:21:28;12:21:45;Heddernheim;synthetic:de:06412:1317:23:2;11;9;38;20,65%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:20;12:20;12:22:33;12:22:45;Sandelmühle;synthetic:de:06412:1348:1:1;0;13;25;13,59%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:22;12:22;12:24:59;12:25:05;Riedwiese/Mertonviertel;synthetic:de:06412:1349:1:1;6;5;26;14,13%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:24;12:24;12:27:17;12:27:36;Kalbach;synthetic:de:06412:1351:1:1;6;4;28;15,22%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:25;12:25;12:28:40;12:28:55;Bonames Mitte;synthetic:de:06412:1352:1:1;8;5;31;16,85%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:28;12:28;12:31:20;12:31:39;Nieder-Eschbach;synthetic:de:06412:2398:1:1;5;10;26;14,13%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:31;12:31;12:34:12;12:34:19;Bad Homburg v.d.H.-Ober-Eschbach (U);synthetic:de:06434:2312:2:2;3;3;26;14,13%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:33;12:33;12:36:04;12:36:04;Bad Homburg v.d.H.-Gonzenheim (U);synthetic:de:06434:4397:3:3;0;26;0;0,00%
15.09.2025;Mo;U2;2;12:02;Südbahnhof;12:33;Bad Homburg v.d.H.-Gonzenheim (U);184;136;48;12:33;12:33;12:36:04;12:36:04;ausfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:02;17:02;17:04:01;17:04:01;einfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:02;17:02;17:04:01;17:04:17;Südbahnhof;synthetic:de:06412:912:7:10;47;0;47;12,77%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:03;17:03;17:05:09;17:05:25;Schweizer Platz;synthetic:de:06412:921:1:1;39;8;78;21,20%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:04;17:04;17:06:34;17:06:42;Willy-Brandt-Platz;synthetic:de:06412:4:21:1;15;22;71;19,29%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:06;17:06;17:08:44;17:08:51;Hauptwache;synthetic:de:06412:1:21:3;51;12;110;29,89%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:07;17:07;17:10:14;17:10:25;Eschenheimer Tor;synthetic:de:06412:401:1:1;25;28;107;29,08%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:08;17:08;17:11:25;17:11:45;Grüneburgweg;synthetic:de:06412:402:1:1;27;38;96;26,09%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:09;17:09;17:12:33;17:12:47;Holzhausenstraße;synthetic:de:06412:403:3:3;23;23;96;26,09%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:10;17:10;17:13:35;17:13:49;Miquel-/Adickesallee;synthetic:de:06412:404:5:1;25;33;88;23,91%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:11;17:11;17:14:37;17:14:52;Dornbusch;synthetic:de:06412:1301:21:21;25;33;80;21,74%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:13;17:13;17:16:28;17:16:48;Fritz-Tarnow-Straße;synthetic:de:06412:1303:1:1;32;18;94;25,54%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:14;17:14;17:17:36;17:17:44;Hügelstraße;synthetic:de:06412:1304:1:1;34;23;105;28,53%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:15;17:15;17:18:32;17:18:46;Lindenbaum;synthetic:de:06412:1311:1:1;39;16;128;34,78%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:17;17:17;17:21:00;17:21:15;Weißer Stein;synthetic:de:06412:1312:21:1;17;40;105;28,53%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:19;17:19;17:23:10;17:23:29;Heddernheim;synthetic:de:06412:1317:23:2;20;31;94;25,54%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:20;17:20;17:24:17;17:24:33;Sandelmühle;synthetic:de:06412:1348:1:1;32;11;115;31,25%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:22;17:22;17:26:20;17:26:32;Riedwiese/Mertonviertel;synthetic:de:06412:1349:1:1;28;28;115;31,25%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:24;17:24;17:28:12;17:28:29;Kalbach;synthetic:de:06412:1351:1:1;34;28;121;32,88%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:25;17:25;17:29:17;17:29:29;Bonames Mitte;synthetic:de:06412:1352:1:1;30;26;125;33,97%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:28;17:28;17:32:20;17:32:35;Nieder-Eschbach;synthetic:de:06412:2398:1:1;38;44;119;32,34%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:31;17:31;17:35:11;17:35:23;Bad Homburg v.d.H.-Ober-Eschbach (U);synthetic:de:06434:2312:2:2;40;36;123;33,42%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:33;17:33;17:37:27;17:37:27;Bad Homburg v.d.H.-Gonzenheim (U);synthetic:de:06434:4397:3:3;0;123;0;0,00%
15.09.2025;Mo;U2;2;17:02;Südbahnhof;17:33;Bad Homburg v.d.H.-Gonzenheim (U);368;272;96;17:33;17:33;17:37:27;17:37:27;ausfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:05;07:05;07:05:16;07:05:16;einfahrend;0;0;0;0;0,00%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:05;07:05;07:05:16;07:05:31;Oberursel (Taunus)-Hohemark;synthetic:de:06434:559:1:1;10;0;10;2,72%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:06;07:06;07:06:19;07:06:33;Oberursel (Taunus) Waldlust;synthetic:de:06434:2310:1:1;30;3;37;10,05%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:07;07:07;07:07:24;07:07:30;Oberursel (Taunus) Rosengärtchen;synthetic:de:06434:1931:1:1;33;5;65;17,66%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:08;07:08;07:08:35;07:08:53;Oberursel (Taunus) Kupferhammer;synthetic:de:06434:2309:1:1;15;23;57;15,49%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:09;07:09;07:10:04;07:10:19;Oberursel (Taunus) Glöcknerwiese;synthetic:de:06434:2308:1:1;29;6;80;21,74%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:11;07:11;07:12:17;07:12:37;Oberursel (Taunus) Lahnstraße;synthetic:de:06434:2324:1:1;17;13;84;22,83%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:13;07:13;07:14:45;07:14:57;Oberursel (Taunus) Altstadt;synthetic:de:06434:1513:2:2;19;14;89;24,18%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:14;07:14;07:15:45;07:15:55;Oberursel (Taunus) Stadtmitte;synthetic:de:06434:2304;27;24;92;25,00%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:16;07:18;07:17:55;07:19:55;Oberursel (Taunus) Bahnhof;synthetic:de:06434:2303:7:7;28;29;91;24,73%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:20;07:20;07:22:06;07:22:22;Oberursel (Taunus)-Bommersheim;synthetic:de:06434:2302:1:1;33;34;90;24,46%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:22;07:22;07:24:13;07:24:20;Oberursel (Taunus)-Weißkirchen Ost;synthetic:de:06434:2301:5:5;40;13;117;31,79%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:25;07:25;07:27:24;07:27:35;Niederursel;synthetic:de:06412:2399:2:2;18;32;103;27,99%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:26;07:26;07:28:49;07:29:09;Wiesenau;synthetic:de:06412:1319:2:2;15;20;98;26,63%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:28;07:28;07:30:45;07:30:50;Zeilweg;synthetic:de:06412:1318:2:2;33;37;94;25,54%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:30;07:30;07:32:29;07:32:36;Heddernheim;synthetic:de:06412:1317:22:3;14;21;87;23,64%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:32;07:32;07:34:28;07:34:38;Weißer Stein;synthetic:de:06412:1312:22:2;29;10;106;28,80%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:33;07:33;07:35:39;07:35:44;Lindenbaum;synthetic:de:06412:1311:2:2;17;17;106;28,80%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:34;07:34;07:36:58;07:37:12;Hügelstraße;synthetic:de:06412:1304:2:2;23;35;94;25,54%
15.09.2025;Mo;U3;1;07:05;Oberursel (Taunus)-Hohemark;07:48;Südbahnhof;368;272;96;07:35;07:35;07:38:00;07:38:11;Fritz-Tarnow-Straße;synthetic:de:06412:1303:2:2;15;34;75;20,38%
