provider_name,end_date,start_hour,end_hour,vehicle_type,stop_name,radius,trips_starting,trips_ending
synthetic_bikesharing,2025-04-11,2025-04-11 03:00:00,2025-04-11 04:00:00,bicycle,F Weser-/Münchener Straße,100,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 03:00:00,2025-04-11 04:00:00,bicycle,F Weser-/Münchener Straße,250,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 03:00:00,2025-04-11 04:00:00,bicycle,F Weser-/Münchener Straße,350,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 03:00:00,2025-04-11 04:00:00,e-scooter,F Weser-/Münchener Straße,50,1,1
synthetic_e_scooter,2025-04-11,2025-04-11 03:00:00,2025-04-11 04:00:00,e-scooter,F Weser-/Münchener Straße,100,1,1
synthetic_e_scooter,2025-04-11,2025-04-11 03:00:00,2025-04-11 04:00:00,e-scooter,F Weser-/Münchener Straße,250,2,2
synthetic_e_scooter,2025-04-11,2025-04-11 03:00:00,2025-04-11 04:00:00,e-scooter,F Weser-/Münchener Straße,350,2,2
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,*405 F Dornbusch/Am Grünhof,50,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,*405 F Dornbusch/Am Grünhof,100,1,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,*405 F Dornbusch/Am Grünhof,250,1,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,*405 F Dornbusch/Am Grünhof,350,1,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,100,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,250,0,1
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,350,0,1
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Francois-Mitterrand-Platz,50,1,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Francois-Mitterrand-Platz,100,1,1
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Francois-Mitterrand-Platz,250,1,1
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Francois-Mitterrand-Platz,350,1,1
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Francois-Mitterrand-Platz,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Francois-Mitterrand-Platz,100,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Francois-Mitterrand-Platz,250,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Francois-Mitterrand-Platz,350,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Miquel-/Adickesallee,50,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Miquel-/Adickesallee,100,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Miquel-/Adickesallee,250,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Miquel-/Adickesallee,350,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Miquel-/Adickesallee,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Miquel-/Adickesallee,100,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Miquel-/Adickesallee,250,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Miquel-/Adickesallee,350,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Plieningerstraße,50,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Plieningerstraße,100,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Plieningerstraße,250,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Plieningerstraße,350,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Plieningerstraße,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Plieningerstraße,100,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Plieningerstraße,250,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Plieningerstraße,350,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Weser-/Münchener Straße,50,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Weser-/Münchener Straße,100,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Weser-/Münchener Straße,250,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,bicycle,F Weser-/Münchener Straße,350,1,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Weser-/Münchener Straße,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Weser-/Münchener Straße,100,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Weser-/Münchener Straße,250,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 04:00:00,2025-04-11 05:00:00,e-scooter,F Weser-/Münchener Straße,350,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,*405 F Dornbusch/Am Grünhof,50,1,0
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,*405 F Dornbusch/Am Grünhof,100,1,1
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,*405 F Dornbusch/Am Grünhof,250,1,1
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,*405 F Dornbusch/Am Grünhof,350,1,1
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,100,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,250,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,350,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Francois-Mitterrand-Platz,50,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Francois-Mitterrand-Platz,100,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Francois-Mitterrand-Platz,250,1,1
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Francois-Mitterrand-Platz,350,1,2
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Francois-Mitterrand-Platz,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Francois-Mitterrand-Platz,100,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Francois-Mitterrand-Platz,250,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Francois-Mitterrand-Platz,350,1,0
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Miquel-/Adickesallee,50,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Miquel-/Adickesallee,100,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Miquel-/Adickesallee,250,1,0
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Miquel-/Adickesallee,350,3,0
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Miquel-/Adickesallee,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Miquel-/Adickesallee,100,1,0
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Miquel-/Adickesallee,250,1,0
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Miquel-/Adickesallee,350,1,0
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Plieningerstraße,50,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Plieningerstraße,100,0,1
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Plieningerstraße,250,0,1
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Plieningerstraße,350,0,1
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Plieningerstraße,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Plieningerstraße,100,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Plieningerstraße,250,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Plieningerstraße,350,1,0
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Weser-/Münchener Straße,50,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Weser-/Münchener Straße,100,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Weser-/Münchener Straße,250,0,1
synthetic_bikesharing,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,bicycle,F Weser-/Münchener Straße,350,0,2
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Weser-/Münchener Straße,50,0,1
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Weser-/Münchener Straße,100,0,1
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Weser-/Münchener Straße,250,0,1
synthetic_e_scooter,2025-04-11,2025-04-11 05:00:00,2025-04-11 06:00:00,e-scooter,F Weser-/Münchener Straße,350,1,1
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,*405 F Dornbusch/Am Grünhof,50,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,*405 F Dornbusch/Am Grünhof,100,1,0
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,*405 F Dornbusch/Am Grünhof,250,3,1
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,*405 F Dornbusch/Am Grünhof,350,4,1
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,100,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,250,1,0
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,350,1,1
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Francois-Mitterrand-Platz,50,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Francois-Mitterrand-Platz,100,1,0
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Francois-Mitterrand-Platz,250,2,4
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Francois-Mitterrand-Platz,350,2,4
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Francois-Mitterrand-Platz,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Francois-Mitterrand-Platz,100,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Francois-Mitterrand-Platz,250,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Francois-Mitterrand-Platz,350,1,0
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Miquel-/Adickesallee,50,0,4
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Miquel-/Adickesallee,100,1,4
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Miquel-/Adickesallee,250,1,5
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Miquel-/Adickesallee,350,1,6
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Miquel-/Adickesallee,50,2,1
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Miquel-/Adickesallee,100,4,3
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Miquel-/Adickesallee,250,4,4
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Miquel-/Adickesallee,350,4,5
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Plieningerstraße,50,0,2
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Plieningerstraße,100,1,2
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Plieningerstraße,250,2,2
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Plieningerstraße,350,2,2
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Plieningerstraße,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Plieningerstraße,100,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Plieningerstraße,250,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Plieningerstraße,350,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Weser-/Münchener Straße,50,1,1
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Weser-/Münchener Straße,100,3,1
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Weser-/Münchener Straße,250,5,2
synthetic_bikesharing,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,bicycle,F Weser-/Münchener Straße,350,6,4
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Weser-/Münchener Straße,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Weser-/Münchener Straße,100,0,1
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Weser-/Münchener Straße,250,0,1
synthetic_e_scooter,2025-04-11,2025-04-11 06:00:00,2025-04-11 07:00:00,e-scooter,F Weser-/Münchener Straße,350,1,1
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,*405 F Dornbusch/Am Grünhof,50,1,1
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,*405 F Dornbusch/Am Grünhof,100,1,1
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,*405 F Dornbusch/Am Grünhof,250,8,1
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,*405 F Dornbusch/Am Grünhof,350,12,4
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,50,0,1
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,100,0,1
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,250,4,1
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,350,4,1
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Francois-Mitterrand-Platz,50,0,2
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Francois-Mitterrand-Platz,100,1,4
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Francois-Mitterrand-Platz,250,2,5
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Francois-Mitterrand-Platz,350,2,8
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Francois-Mitterrand-Platz,50,1,2
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Francois-Mitterrand-Platz,100,1,3
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Francois-Mitterrand-Platz,250,1,4
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Francois-Mitterrand-Platz,350,1,5
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Miquel-/Adickesallee,50,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Miquel-/Adickesallee,100,4,1
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Miquel-/Adickesallee,250,8,5
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Miquel-/Adickesallee,350,9,7
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Miquel-/Adickesallee,50,2,0
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Miquel-/Adickesallee,100,2,0
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Miquel-/Adickesallee,250,4,0
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Miquel-/Adickesallee,350,4,1
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Plieningerstraße,50,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Plieningerstraße,100,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Plieningerstraße,250,0,1
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Plieningerstraße,350,0,1
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Plieningerstraße,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Plieningerstraße,100,1,0
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Plieningerstraße,250,1,0
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Plieningerstraße,350,2,0
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Weser-/Münchener Straße,50,3,1
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Weser-/Münchener Straße,100,5,2
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Weser-/Münchener Straße,250,11,8
synthetic_bikesharing,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,bicycle,F Weser-/Münchener Straße,350,14,8
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Weser-/Münchener Straße,50,3,0
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Weser-/Münchener Straße,100,3,0
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Weser-/Münchener Straße,250,5,3
synthetic_e_scooter,2025-04-11,2025-04-11 07:00:00,2025-04-11 08:00:00,e-scooter,F Weser-/Münchener Straße,350,9,5
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,*405 F Dornbusch/Am Grünhof,50,2,1
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,*405 F Dornbusch/Am Grünhof,100,3,2
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,*405 F Dornbusch/Am Grünhof,250,6,5
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,*405 F Dornbusch/Am Grünhof,350,7,9
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,100,1,0
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,250,1,1
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,*405 F Dornbusch/Am Grünhof,350,1,1
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,F Francois-Mitterrand-Platz,50,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,F Francois-Mitterrand-Platz,100,1,0
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,F Francois-Mitterrand-Platz,250,8,1
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,F Francois-Mitterrand-Platz,350,11,3
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,F Francois-Mitterrand-Platz,50,1,0
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,F Francois-Mitterrand-Platz,100,1,0
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,F Francois-Mitterrand-Platz,250,1,2
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,F Francois-Mitterrand-Platz,350,1,2
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,F Miquel-/Adickesallee,50,3,2
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,F Miquel-/Adickesallee,100,4,3
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,F Miquel-/Adickesallee,250,10,5
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,F Miquel-/Adickesallee,350,12,7
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,F Miquel-/Adickesallee,50,1,0
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,F Miquel-/Adickesallee,100,3,1
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,F Miquel-/Adickesallee,250,6,4
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,F Miquel-/Adickesallee,350,7,6
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,F Plieningerstraße,50,0,0
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,F Plieningerstraße,100,1,0
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,F Plieningerstraße,250,3,1
synthetic_bikesharing,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,bicycle,F Plieningerstraße,350,5,2
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,F Plieningerstraße,50,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,F Plieningerstraße,100,0,0
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,F Plieningerstraße,250,1,1
synthetic_e_scooter,2025-04-11,2025-04-11 08:00:00,2025-04-11 09:00:00,e-scooter,F Plieningerstraße,350,1,2
